framework_id,code,grade,cluster,overarching_standard_code,overarching_standard,text,source_url,page,raw_text
CA-PE-2005,PE-5.3.6,5,Flexibility,PE-5.3,Students assess and maintain a level of physical fitness to improve health and performance.,Perform ﬂexibility exercises that will stretch particular muscle areas for given physical activities.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.3.6
Grade: 5
Cluster: Flexibility

Overarching Standard:
Students assess and maintain a level of physical fitness to improve health and performance.

Standard:
Perform ﬂexibility exercises that will stretch particular muscle areas for given physical activities.
"
CA-PE-2005,PE-5.3.7,5,Body Composition,PE-5.3,Students assess and maintain a level of physical fitness to improve health and performance.,Sustain continuous movement for an increasing period of time while participating in moderate to vigorous physical activities.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.3.7
Grade: 5
Cluster: Body Composition

Overarching Standard:
Students assess and maintain a level of physical fitness to improve health and performance.

Standard:
Sustain continuous movement for an increasing period of time while participating in moderate to vigorous physical activities.
"
CA-PE-2005,PE-5.3.8,5,Assessment,PE-5.3,Students assess and maintain a level of physical fitness to improve health and performance.,Assess health-related physical ﬁtness by using a scientiﬁcally based health-related ﬁtness assessment.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.3.8
Grade: 5
Cluster: Assessment

Overarching Standard:
Students assess and maintain a level of physical fitness to improve health and performance.

Standard:
Assess health-related physical ﬁtness by using a scientiﬁcally based health-related ﬁtness assessment.
"
CA-PE-2005,PE-5.3.9,5,Assessment,PE-5.3,Students assess and maintain a level of physical fitness to improve health and performance.,"Meet age- and gender-speciﬁc ﬁtness standards for aerobic capacity, muscular strength, ﬂexibility, and body composition, using a scientiﬁcally based health-related ﬁtness assessment.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.3.9
Grade: 5
Cluster: Assessment

Overarching Standard:
Students assess and maintain a level of physical fitness to improve health and performance.

Standard:
Meet age- and gender-speciﬁc ﬁtness standards for aerobic capacity, muscular strength, ﬂexibility, and body composition, using a scientiﬁcally based health-related ﬁtness assessment.
"
CA-PE-2005,PE-5.4,5,,,,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.4
Grade: 5

Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.
"
CA-PE-2005,PE-5.4.1,5,Fitness Concepts,PE-5.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Record and analyze food consumption for one day and make a plan to replace foods with healthier choices and adjust quantities to enhance performance in physical activity.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.4.1
Grade: 5
Cluster: Fitness Concepts

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Record and analyze food consumption for one day and make a plan to replace foods with healthier choices and adjust quantities to enhance performance in physical activity.
"
CA-PE-2005,PE-5.4.10,5,Aerobic Capacity,PE-5.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Compare target heart rate and perceived exertion during physical activity.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.4.10
Grade: 5
Cluster: Aerobic Capacity

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Compare target heart rate and perceived exertion during physical activity.
"
CA-PE-2005,PE-5.4.11,5,Aerobic Capacity,PE-5.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.","Measure and record the heart rate before, during, and after vigorous physical activity.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.4.11
Grade: 5
Cluster: Aerobic Capacity

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Measure and record the heart rate before, during, and after vigorous physical activity.
"
CA-PE-2005,PE-5.4.12,5,Aerobic Capacity,PE-5.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Explain how technology can assist in the pursuit of physical ﬁtness.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.4.12
Grade: 5
Cluster: Aerobic Capacity

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Explain how technology can assist in the pursuit of physical ﬁtness.
"
CA-PE-2005,PE-5.4.13,5,Muscular Strength/Endurance,PE-5.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.","Explain the beneﬁts of having strong arm, chest, and back muscles.",https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.4.13
Grade: 5
Cluster: Muscular Strength/Endurance

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Explain the beneﬁts of having strong arm, chest, and back muscles.
"
CA-PE-2005,PE-5.4.14,5,Flexibility,PE-5.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Explain the beneﬁts of stretching after warm-up activities.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.4.14
Grade: 5
Cluster: Flexibility

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Explain the beneﬁts of stretching after warm-up activities.
"
CA-PE-2005,PE-5.4.15,5,Body Composition,PE-5.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Explain why body weight is maintained when calorie intake is equal to the calories expended.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.4.15
Grade: 5
Cluster: Body Composition

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Explain why body weight is maintained when calorie intake is equal to the calories expended.
"
CA-PE-2005,PE-5.4.16,5,Body Composition,PE-5.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Describe the short- and long-term beneﬁts of maintaining body composition within the healthy ﬁtness zone.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.4.16
Grade: 5
Cluster: Body Composition

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Describe the short- and long-term beneﬁts of maintaining body composition within the healthy ﬁtness zone.
"
CA-PE-2005,PE-5.4.2,5,Fitness Concepts,PE-5.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Explain why dehydration impairs temperature regulation and physical and mental performance.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.4.2
Grade: 5
Cluster: Fitness Concepts

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Explain why dehydration impairs temperature regulation and physical and mental performance.
"
CA-PE-2005,PE-5.4.3,5,Fitness Concepts,PE-5.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Develop and describe three short-term and three long-term ﬁtness goals.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.4.3
Grade: 5
Cluster: Fitness Concepts

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Develop and describe three short-term and three long-term ﬁtness goals.
"
CA-PE-2005,PE-5.4.4,5,Fitness Concepts,PE-5.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Examine personal results of a scientiﬁcally based health-related physical ﬁtness assessment and identify one or more ways to improve performance in areas that do not meet minimum standards.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.4.4
Grade: 5
Cluster: Fitness Concepts

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Examine personal results of a scientiﬁcally based health-related physical ﬁtness assessment and identify one or more ways to improve performance in areas that do not meet minimum standards.
"
CA-PE-2005,PE-5.4.5,5,Fitness Concepts,PE-5.4,"Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.",Explain the elements of warm-up and cool-down activities.,https://www2.cde.ca.gov/cacs/pe,,"Standard Identifier: PE-5.4.5
Grade: 5
Cluster: Fitness Concepts

Overarching Standard:
Students demonstrate knowledge of physical fitness concepts, principles, and strategies to improve health and performance.

Standard:
Explain the elements of warm-up and cool-down activities.
"
